"hourcombo","unitbox","yday","year","f_rfid","m_rfid","Offset","Limit","Hour","FemFeed","MalFeed","FemTotal","MalTotal","dayhour","Offhour","date","temp","dew","wdir","wspeed","wgust","statpress","skycov","vis","weather","prec","prec_x","Individual_Band","Experiment","Treatment","f_age","jlaydate","Nest_Fate","Nest_Fate_Date",".fledged","Clutch_Size","Brood_Size_Hatching","Day6_Brood_Mass","Brood_Size_Day6","bk","bkc","positive","bka_date","Plasma_Analyzed"
"2_31-172-17","2_31",172,2019,"04198E18E4","04195A217C",11,20,17,17,24,102,49,"172-17","11-17",2019-06-21,18.88888889,54,"NW",6.9,0,729.996,0.8,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-172-18","2_31",172,2019,"04198E18E4","04195A217C",11,20,18,14,22,43,48,"172-18","11-18",2019-06-21,18.88888889,54,"NW",8.1,0,730.25,0.8,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-172-19","2_31",172,2019,"04198E18E4","04195A217C",11,20,19,14,23,51,56,"172-19","11-19",2019-06-21,18.88888889,54,"NNW",3.5,0,730.504,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-172-20","2_31",172,2019,"04198E18E4","04195A217C",11,20,20,21,33,71,59,"172-20","11-20",2019-06-21,16.11111111,55,"N",3.5,0,730.758,0.2,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-172-21","2_31",172,2019,"04198E18E4","04195A217C",11,20,21,8,4,17,7,"172-21","11-21",2019-06-21,13.88888889,54,"N",3.5,0,731.012,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-172-22","2_31",172,2019,"04198E18E4","04195A217C",11,20,22,1,NA,1,NA,"172-22","11-22",2019-06-21,11.66666667,53,"calm",0,0,731.266,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-5","2_31",173,2019,"04198E18E4","04195A217C",12,20,5,12,18,23,32,"173-5","12-5",2019-06-22,11.11111111,52,"NW",4.6,0,733.044,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-6","2_31",173,2019,"04198E18E4","04195A217C",12,20,6,14,16,41,28,"173-6","12-6",2019-06-22,12.22222222,54,"calm",0,0,733.298,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-7","2_31",173,2019,"04198E18E4","04195A217C",12,20,7,5,13,8,21,"173-7","12-7",2019-06-22,14.44444444,54,"NW",6.9,0,733.552,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-8","2_31",173,2019,"04198E18E4","04195A217C",12,20,8,7,7,15,12,"173-8","12-8",2019-06-22,16.11111111,54,"NNW",10.4,0,733.552,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-9","2_31",173,2019,"04198E18E4","04195A217C",12,20,9,5,9,12,15,"173-9","12-9",2019-06-22,17.22222222,54,"NW",11.5,0,733.806,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-10","2_31",173,2019,"04198E18E4","04195A217C",12,20,10,8,11,18,23,"173-10","12-10",2019-06-22,18.88888889,55,"NW",11.5,17.3,733.806,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-11","2_31",173,2019,"04198E18E4","04195A217C",12,20,11,15,24,33,44,"173-11","12-11",2019-06-22,18.88888889,55,"WNW",13.8,0,734.314,0.2,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-12","2_31",173,2019,"04198E18E4","04195A217C",12,20,12,4,9,9,15,"173-12","12-12",2019-06-22,21.11111111,55,"WNW",15,20.7,734.06,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-13","2_31",173,2019,"04198E18E4","04195A217C",12,20,13,14,18,32,31,"173-13","12-13",2019-06-22,21.66666667,53,"NW",13.8,26.5,734.314,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-14","2_31",173,2019,"04198E18E4","04195A217C",12,20,14,7,14,20,29,"173-14","12-14",2019-06-22,22.22222222,50,"NNW",13.8,23,734.314,0.5,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-15","2_31",173,2019,"04198E18E4","04195A217C",12,20,15,11,24,33,45,"173-15","12-15",2019-06-22,22.22222222,52,"NNW",15,21.9,734.314,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-16","2_31",173,2019,"04198E18E4","04195A217C",12,20,16,7,26,22,51,"173-16","12-16",2019-06-22,21.66666667,52,"NW",12.7,23,734.314,0.2,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-17","2_31",173,2019,"04198E18E4","04195A217C",12,20,17,8,14,24,30,"173-17","12-17",2019-06-22,22.22222222,50,"NW",12.7,20.7,734.06,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-18","2_31",173,2019,"04198E18E4","04195A217C",12,20,18,9,17,35,34,"173-18","12-18",2019-06-22,21.11111111,52,"NW",10.4,0,734.314,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-19","2_31",173,2019,"04198E18E4","04195A217C",12,20,19,12,21,51,41,"173-19","12-19",2019-06-22,20,52,"NW",5.8,0,734.568,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-20","2_31",173,2019,"04198E18E4","04195A217C",12,20,20,20,34,71,57,"173-20","12-20",2019-06-22,16.11111111,52,"N",3.5,0,734.314,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-173-21","2_31",173,2019,"04198E18E4","04195A217C",12,20,21,4,5,100,9,"173-21","12-21",2019-06-22,12.77777778,54,"calm",0,0,734.822,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-4","2_31",174,2019,"04198E18E4","04195A217C",13,11,4,2,NA,31,NA,"174-4","13-4",2019-06-23,9.444444444,49,"ENE",3.5,0,735.584,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-5","2_31",174,2019,"04198E18E4","04195A217C",13,11,5,12,14,38,17,"174-5","13-5",2019-06-23,8.888888889,48,"ENE",3.5,0,735.838,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-6","2_31",174,2019,"04198E18E4","04195A217C",13,11,6,15,15,27,29,"174-6","13-6",2019-06-23,12.22222222,54,"ENE",3.5,0,736.092,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-7","2_31",174,2019,"04198E18E4","04195A217C",13,11,7,11,12,27,21,"174-7","13-7",2019-06-23,15.55555556,55,"calm",0,0,736.346,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-8","2_31",174,2019,"04198E18E4","04195A217C",13,11,8,7,10,28,17,"174-8","13-8",2019-06-23,18.33333333,54,"NNW",8.1,0,736.092,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-9","2_31",174,2019,"04198E18E4","04195A217C",13,11,9,4,13,11,22,"174-9","13-9",2019-06-23,19.44444444,55,"NW",9.2,0,735.838,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-10","2_31",174,2019,"04198E18E4","04195A217C",13,11,10,13,16,31,27,"174-10","13-10",2019-06-23,20.55555556,55,"Vrb",6.9,0,735.076,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-11","2_31",174,2019,"04198E18E4","04195A217C",13,11,11,22,27,110,45,"174-11","13-11",2019-06-23,22.22222222,57,"W",9.2,0,734.314,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-12","2_31",174,2019,"04198E18E4","04195A217C",13,11,12,22,26,168,55,"174-12","13-12",2019-06-23,22.77777778,55,"W",8.1,0,733.806,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-13","2_31",174,2019,"04198E18E4","04195A217C",13,11,13,14,24,63,49,"174-13","13-13",2019-06-23,23.88888889,53,"NW",9.2,0,NA,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-14","2_31",174,2019,"04198E18E4","04195A217C",13,11,14,19,27,40,46,"174-14","13-14",2019-06-23,23.88888889,55,"W",10.4,0,733.044,0.2,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-15","2_31",174,2019,"04198E18E4","04195A217C",13,11,15,14,28,76,40,"174-15","13-15",2019-06-23,25,55,"W",11.5,0,733.298,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-16","2_31",174,2019,"04198E18E4","04195A217C",13,11,16,4,21,98,38,"174-16","13-16",2019-06-23,23.88888889,55,"WNW",10.4,0,733.044,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-17","2_31",174,2019,"04198E18E4","04195A217C",13,11,17,7,15,21,32,"174-17","13-17",2019-06-23,23.88888889,55,"calm",0,0,732.536,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-18","2_31",174,2019,"04198E18E4","04195A217C",13,11,18,NA,17,NA,34,"174-18","13-18",2019-06-23,23.88888889,55,"WNW",6.9,0,732.282,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-19","2_31",174,2019,"04198E18E4","04195A217C",13,11,19,NA,27,NA,54,"174-19","13-19",2019-06-23,22.22222222,58,"calm",0,0,731.774,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-20","2_31",174,2019,"04198E18E4","04195A217C",13,11,20,21,27,125,48,"174-20","13-20",2019-06-23,17.22222222,57,"calm",0,0,731.774,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-21","2_31",174,2019,"04198E18E4","04195A217C",13,11,21,6,5,157,7,"174-21","13-21",2019-06-23,15,57,"calm",0,0,732.028,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-174-22","2_31",174,2019,"04198E18E4","04195A217C",13,11,22,1,NA,24,NA,"174-22","13-22",2019-06-23,13.88888889,57,"E",5.8,0,732.028,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-5","2_31",175,2019,"04198E18E4","04195A217C",14,11,5,13,14,20,23,"175-5","14-5",2019-06-24,11.11111111,52,"E",6.9,0,731.266,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-6","2_31",175,2019,"04198E18E4","04195A217C",14,11,6,7,17,21,22,"175-6","14-6",2019-06-24,13.88888889,54,"E",4.6,0,731.266,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-7","2_31",175,2019,"04198E18E4","04195A217C",14,11,7,5,12,11,20,"175-7","14-7",2019-06-24,18.33333333,57,"E",4.6,0,731.266,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-8","2_31",175,2019,"04198E18E4","04195A217C",14,11,8,4,13,15,23,"175-8","14-8",2019-06-24,21.11111111,59,"SE",3.5,0,731.266,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-9","2_31",175,2019,"04198E18E4","04195A217C",14,11,9,3,8,61,16,"175-9","14-9",2019-06-24,22.77777778,59,"ESE",5.8,0,731.012,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-10","2_31",175,2019,"04198E18E4","04195A217C",14,11,10,13,14,56,43,"175-10","14-10",2019-06-24,23.88888889,59,"SSE",8.1,0,730.758,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-11","2_31",175,2019,"04198E18E4","04195A217C",14,11,11,8,12,21,25,"175-11","14-11",2019-06-24,22.77777778,57,"S",6.9,0,731.012,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-12","2_31",175,2019,"04198E18E4","04195A217C",14,11,12,3,10,12,15,"175-12","14-12",2019-06-24,22.77777778,61,"Vrb",6.9,0,730.758,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-13","2_31",175,2019,"04198E18E4","04195A217C",14,11,13,12,9,51,18,"175-13","14-13",2019-06-24,24.44444444,62,"SSE",6.9,0,730.504,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-14","2_31",175,2019,"04198E18E4","04195A217C",14,11,14,18,11,29,24,"175-14","14-14",2019-06-24,23.88888889,61,"S",9.2,16.1,729.996,0.5,10,"clear",0.0127,"<0.0254","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-15","2_31",175,2019,"04198E18E4","04195A217C",14,11,15,8,18,28,26,"175-15","14-15",2019-06-24,23.88888889,61,"S",6.9,0,729.488,0.2,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-16","2_31",175,2019,"04198E18E4","04195A217C",14,11,16,12,12,36,30,"175-16","14-16",2019-06-24,25,61,"SE",11.5,0,728.98,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-17","2_31",175,2019,"04198E18E4","04195A217C",14,11,17,8,14,21,32,"175-17","14-17",2019-06-24,23.88888889,63,"SE",8.1,0,728.472,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-18","2_31",175,2019,"04198E18E4","04195A217C",14,11,18,10,15,42,30,"175-18","14-18",2019-06-24,22.77777778,63,"SSE",6.9,0,728.218,0.5,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-19","2_31",175,2019,"04198E18E4","04195A217C",14,11,19,11,20,40,45,"175-19","14-19",2019-06-24,22.77777778,62,"SE",9.2,0,728.218,0.5,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-175-20","2_31",175,2019,"04198E18E4","04195A217C",14,11,20,5,22,17,43,"175-20","14-20",2019-06-24,22.22222222,63,"SE",6.9,0,728.218,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-5","2_31",176,2019,"04198E18E4","04195A217C",15,11,5,5,8,18,15,"176-5","15-5",2019-06-25,21.11111111,68,"SE",8.1,0,726.694,1,10,"clear",0.0127,"<0.0254","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-6","2_31",176,2019,"04198E18E4","04195A217C",15,11,6,10,16,29,28,"176-6","15-6",2019-06-25,21.11111111,70,"Vrb",6.9,0,727.202,1,9,"light rain",0.0127,"<0.0254","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-7","2_31",176,2019,"04198E18E4","04195A217C",15,11,7,2,5,9,14,"176-7","15-7",2019-06-25,18.88888889,66,"NW",3.5,0,728.472,1,10,"clear",0.889,"0.889","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-8","2_31",176,2019,"04198E18E4","04195A217C",15,11,8,8,12,55,28,"176-8","15-8",2019-06-25,21.11111111,68,"SW",4.6,0,728.726,0.5,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-9","2_31",176,2019,"04198E18E4","04195A217C",15,11,9,2,2,16,16,"176-9","15-9",2019-06-25,22.77777778,70,"W",9.2,0,728.98,0.8,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-10","2_31",176,2019,"04198E18E4","04195A217C",15,11,10,5,13,13,31,"176-10","15-10",2019-06-25,23.88888889,68,"WSW",10.4,16.1,728.98,0.8,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-11","2_31",176,2019,"04198E18E4","04195A217C",15,11,11,10,19,47,42,"176-11","15-11",2019-06-25,26.11111111,66,"WNW",10.4,0,729.234,0.5,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-12","2_31",176,2019,"04198E18E4","04195A217C",15,11,12,13,17,94,34,"176-12","15-12",2019-06-25,27.22222222,64,"W",12.7,17.3,729.488,0,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-13","2_31",176,2019,"04198E18E4","04195A217C",15,11,13,12,18,27,36,"176-13","15-13",2019-06-25,26.66666667,63,"WSW",12.7,0,729.996,0.5,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-14","2_31",176,2019,"04198E18E4","04195A217C",15,11,14,8,22,61,43,"176-14","15-14",2019-06-25,27.77777778,63,"W",10.4,0,729.996,0.5,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-15","2_31",176,2019,"04198E18E4","04195A217C",15,11,15,11,18,36,40,"176-15","15-15",2019-06-25,26.11111111,63,"NW",9.2,0,730.25,0.8,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-16","2_31",176,2019,"04198E18E4","04195A217C",15,11,16,16,16,45,30,"176-16","15-16",2019-06-25,26.11111111,62,"NW",10.4,0,730.504,0.5,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
"2_31-176-17","2_31",176,2019,"04198E18E4","04195A217C",15,11,17,6,15,19,46,"176-17","15-17",2019-06-25,25,63,"NNW",6.9,0,730.504,0.5,10,"clear",0,"0","272107361","Color_Stressor","Control_Control","SY",142,"Fledged",2019-07-04,4,6,4,36,4,0.192073170731707,0.807926829268293,164,2019-06-08,"Base/2nd"
